,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
8566,2005-03-02,16:00:00,2.0,937.75,-200,9.13867449752,944.75,355.8,803.5,175.5,854.5,878.0,11.7500002384,13.5249998569,0.186179439877
8567,2005-03-02,17:00:00,2.0,971.25,-200,8.43753694442,917.0,396.9,801.5,178.1,884.75,951.75,11.6249997616,15.2750003338,0.208574779937
8568,2005-03-02,18:00:00,3.4,1147.75,-200,17.5335061466,1225.75,579.4,623.5,207.1,1126.0,1459.75,9.14999985695,19.1500000954,0.222450595287
8569,2005-03-02,19:00:00,5.1,1299.25,-200,23.2567995594,1384.25,818.6,522.75,240.2,1325.0,1855.0,7.17499995232,25.6250004768,0.261100661873
8570,2005-03-02,20:00:00,5.3,1315.25,-200,19.0355341633,1269.25,754.1,550.5,235.9,1282.25,1860.0,6.14999997616,34.0250005722,0.323655977154
8571,2005-03-02,21:00:00,2.8,1180.25,-200,11.1445893645,1019.5,472.6,655.75,199.1,1054.25,1629.0,5.09999990463,36.4499998093,0.322974281382
8572,2005-03-02,22:00:00,1.6,1070.25,-200,6.18815770694,820.5,300.4,754.25,169.5,935.75,1454.0,4.79999995232,39.625,0.344027051449
8573,2005-03-02,23:00:00,1.4,1030.5,-200,4.99142209965,763.0,234.6,817.5,153.1,904.75,1348.0,4.97499990463,39.6000003815,0.347921792408
8574,2005-03-03,00:00:00,1.4,1046.5,-200,5.28285200627,777.5,207.4,798.75,139.9,906.5,1325.75,4.125,41.6750011444,0.345559585786
8575,2005-03-03,01:00:00,1.4,1030.25,-200,4.23824794712,723.75,204.4,831.5,137.8,893.25,1285.25,4.39999997616,43.2749996185,0.365623835258
8576,2005-03-03,02:00:00,1.1,986.333333333,-200,3.49547239444,682.0,155.3,875.0,117.0,884.0,1204.66666667,3.83333325386,45.8666674296,0.372805889907
8577,2005-03-03,03:00:00,0.9,991.75,-200,3.04794315778,655.0,-200.0,875.75,-200.0,887.0,1220.0,3.55000001192,49.6750011444,0.395996828247
8578,2005-03-03,04:00:00,1.0,1075.5,-200,4.07298787152,714.75,178.5,782.75,119.2,946.75,1448.25,3.44999998808,56.2749996185,0.44554264626
8579,2005-03-03,05:00:00,1.0,1104.25,-200,4.03211132847,712.5,143.3,754.0,107.8,1000.75,1433.25,2.92499995232,67.875,0.518325963622
8580,2005-03-03,06:00:00,1.2,1160.0,-200,5.13123218069,770.0,212.4,702.0,120.5,1062.75,1446.5,2.82499998808,74.0750007629,0.561786407513
8581,2005-03-03,07:00:00,1.4,1216.5,-200,6.74231779902,845.5,262.8,649.75,135.5,1120.25,1480.5,2.85000002384,75.5750007629,0.574151253419
8582,2005-03-03,08:00:00,3.0,1457.25,-200,15.5890797945,1167.0,648.1,495.75,174.6,1422.0,1784.75,3.80000001192,72.3500003815,0.58672290558
8583,2005-03-03,09:00:00,4.2,1336.75,-200,17.0613263496,1211.75,717.2,529.25,210.7,1406.25,1755.75,5.92499995232,50.2249994278,0.470567284577
8584,2005-03-03,10:00:00,2.1,1110.75,-200,8.79460071056,931.25,389.2,686.75,185.5,1068.75,1368.25,7.25,39.3999996185,0.403474888139
8585,2005-03-03,11:00:00,2.0,1164.5,-200,6.89540334724,852.25,438.3,691.75,177.1,1154.5,1196.75,3.55000001192,75.9499988556,0.605454614178
8586,2005-03-03,12:00:00,1.6,1128.5,-200,5.39010393954,782.75,281.5,757.25,147.3,1127.25,1084.0,3.60000008345,78.5500011444,0.628332078205
8587,2005-03-03,13:00:00,1.4,1092.25,-200,4.90241502994,758.5,267.9,773.25,149.8,1087.75,1038.75,5.30000007153,69.1749992371,0.621308140651
8588,2005-03-03,14:00:00,1.6,1096.0,-200,5.27776770641,777.25,247.9,766.5,147.5,1106.5,961.0,6.09999990463,65.9750003815,0.625464640704
8589,2005-03-03,15:00:00,1.5,1108.25,-200,5.38497587515,782.5,272.4,758.0,150.9,1114.5,963.5,5.95000004768,70.0750007629,0.657653219435
8590,2005-03-03,16:00:00,1.7,1123.5,-200,5.46727443856,786.5,290.5,740.25,150.5,1147.25,940.5,6.25,72.1250019073,0.690707246585
8591,2005-03-03,17:00:00,1.9,1216.25,-200,7.50459879504,878.5,362.5,670.0,165.1,1251.5,1111.0,6.25,75.7250022888,0.725182758341
8592,2005-03-03,18:00:00,3.8,1436.75,-200,16.7274250945,1201.75,659.9,507.0,197.3,1509.75,1459.25,5.625,80.4000015259,0.738181302807
8593,2005-03-03,19:00:00,5.4,1473.25,-200,18.1744771978,1244.5,907.0,475.5,227.9,1538.5,1518.75,4.89999985695,82.375,0.720062006598
8594,2005-03-03,20:00:00,4.2,1396.25,-200,15.4763260674,1163.5,639.1,507.75,195.6,1488.0,1412.25,4.30000001192,84.0249996185,0.705089331813
8595,2005-03-03,21:00:00,3.8,1285.0,-200,10.9495772104,1012.5,573.7,567.75,191.5,1330.5,1336.0,4.32500004768,83.5749988556,0.702510235289
8596,2005-03-03,22:00:00,2.3,1205.5,-200,8.70631663436,927.75,372.6,621.0,160.9,1235.0,1285.0,4.59999990463,82.5,0.706591777728
8597,2005-03-03,23:00:00,2.1,1179.25,-200,7.25828358606,868.0,330.3,664.0,155.9,1205.0,1240.25,4.42499995232,81.9750003815,0.69377551928
8598,2005-03-04,00:00:00,2.3,1213.0,-200,7.47509190728,877.25,336.4,653.5,157.9,1206.25,1282.25,4.29999995232,80.9249992371,0.679075913907
8599,2005-03-04,01:00:00,2.3,1141.5,-200,6.82151258834,849.0,346.6,680.0,153.5,1173.25,1188.5,4.10000002384,81.2000007629,0.672142934451
8600,2005-03-04,02:00:00,1.7,1089.25,-200,4.74101236248,750.25,240.6,765.0,137.9,1108.25,1117.25,3.92500007153,80.8500003815,0.661286775488
8601,2005-03-04,03:00:00,1.2,982.25,-200,2.45560592769,616.5,-200.0,890.75,-200.0,977.0,1023.5,4.49999988079,70.5750007629,0.600354796794
8602,2005-03-04,04:00:00,0.6,887.5,-200,1.28804228527,526.25,95.8,1134.0,92.3,912.25,744.0,4.52499985695,65.0999994278,0.554724901223
8603,2005-03-04,05:00:00,0.9,978.75,-200,2.24325468145,601.75,146.5,924.5,103.4,993.25,927.75,3.95000004768,75.2000007629,0.61612710376
8604,2005-03-04,06:00:00,1.1,1022.5,-200,3.62873100288,689.75,210.4,832.5,117.3,1049.0,1006.25,3.72500002384,76.3999996185,0.616392106921
8605,2005-03-04,07:00:00,1.9,1153.0,-200,7.48688871524,877.75,408.9,682.25,138.7,1179.75,1172.5,3.125,77.3000011444,0.598484955153
8606,2005-03-04,08:00:00,3.7,1392.5,-200,16.7856546497,1203.5,719.2,505.5,166.5,1496.5,1568.0,3.69999992847,74.3999996185,0.599228935421
8607,2005-03-04,09:00:00,6.1,1567.25,-200,27.9571953701,1502.25,958.9,399.25,205.3,1847.5,1913.0,5.02499997616,69.3999996185,0.611814685098
8608,2005-03-04,10:00:00,4.6,1334.0,-200,15.7994045777,1173.5,743.5,523.75,215.5,1431.75,1643.0,6.47500002384,60.875,0.591855298999
8609,2005-03-04,11:00:00,3.3,1279.75,-200,15.5165551958,1164.75,582.7,533.0,191.6,1435.25,1605.0,7.55000007153,59.7749996185,0.624500861798
8610,2005-03-04,12:00:00,3.3,1330.25,-200,14.8940610144,1145.25,596.7,536.75,187.9,1399.25,1667.75,8.64999997616,57.5749998093,0.647088828818
8611,2005-03-04,13:00:00,3.4,1348.75,-200,16.4293228028,1192.75,550.1,507.25,189.3,1492.5,1709.75,10.9000000954,52.3999996185,0.682606448645
8612,2005-03-04,14:00:00,3.6,1349.25,-200,15.5890797945,1167.0,499.4,515.0,192.0,1442.5,1631.5,12.25,48.3249998093,0.687054190368
8613,2005-03-04,15:00:00,3.9,1344.25,-200,16.0762557203,1182.0,470.0,524.5,194.2,1411.25,1544.75,12.5499999523,43.4499998093,0.629796361407
8614,2005-03-04,16:00:00,4.8,1337.0,-200,16.6112248974,1198.25,568.4,521.0,217.0,1401.0,1557.25,11.9499998093,42.3249998093,0.590210843826
8615,2005-03-04,17:00:00,3.9,1315.75,-200,15.913153783,1177.0,525.1,543.5,178.3,1392.25,1529.0,12.2749998569,41.1999998093,0.586700266755
8616,2005-03-04,18:00:00,3.6,1253.25,-200,13.3026190934,1093.75,481.2,575.0,182.5,1326.5,1430.0,10.8250000477,48.0999994278,0.623538935749
8617,2005-03-04,19:00:00,3.6,1257.75,-200,14.8545285526,1144.0,413.9,557.5,188.8,1336.25,1509.0,8.90000009537,52.4749994278,0.599592481533
8618,2005-03-04,20:00:00,4.6,1325.75,-200,18.4596075117,1252.75,565.0,514.25,225.2,1479.25,1615.25,8.42499995232,54.7000007629,0.605689428407
8619,2005-03-04,21:00:00,2.3,1109.25,-200,7.92892990635,896.25,303.3,709.75,174.8,1132.0,1242.25,7.50000011921,58.6999998093,0.611229056676
8620,2005-03-04,22:00:00,1.6,1029.25,-200,4.97158376146,762.0,220.5,820.25,152.9,1049.0,1064.75,6.85000014305,59.9500007629,0.597708743648
8621,2005-03-04,23:00:00,1.8,1112.0,-200,6.46824806152,833.25,259.7,758.75,155.8,1103.5,1180.0,6.57500004768,61.25,0.599512925452
8622,2005-03-05,00:00:00,2.2,1099.5,-200,5.96147553934,810.0,327.0,767.75,172.3,1070.25,1158.0,6.32499992847,59.8499994278,0.576053689573
8623,2005-03-05,01:00:00,2.1,1135.5,-200,6.82718444076,849.25,343.5,714.5,163.6,1132.25,1215.5,5.35000002384,65.8499994278,0.593450089344
8624,2005-03-05,02:00:00,1.7,1000.0,-200,4.01400042535,711.5,270.1,848.0,156.6,989.25,971.0,5.77499997616,59.5500001907,0.552317139118
8625,2005-03-05,03:00:00,1.5,1041.0,-200,4.38749186804,731.75,-200.0,789.25,-200.0,1002.75,1076.25,4.92499995232,62.5500001907,0.547695589332
8626,2005-03-05,04:00:00,-200.0,1009.25,-200,3.98239002577,709.75,190.9,818.75,135.7,973.75,1010.5,4.35000002384,63.9499988556,0.538464820462
8627,2005-03-05,05:00:00,1.1,975.0,-200,3.4784327397,681.0,135.5,888.5,110.0,948.25,812.5,4.15000009537,62.5000009537,0.519121406678
8628,2005-03-05,06:00:00,1.1,992.5,-200,4.29395632426,726.75,194.0,809.5,127.9,989.25,1001.25,3.10000002384,68.6000022888,0.53021348018
8629,2005-03-05,07:00:00,0.8,871.75,-200,2.04253619554,587.25,167.5,1081.75,132.2,866.0,654.5,4.625,54.5749998093,0.468217269389
8630,2005-03-05,08:00:00,1.3,1017.0,-200,6.12302351022,817.5,253.7,841.5,156.2,1033.5,933.0,4.97499990463,54.5,0.478831755141
8631,2005-03-05,09:00:00,2.3,1069.75,-200,8.71261004386,928.0,410.1,700.75,184.5,1111.5,1087.5,7.00000011921,48.125,0.484654783542
8632,2005-03-05,10:00:00,1.1,915.0,-200,3.10042561498,658.25,165.9,957.0,120.7,865.75,562.0,10.0499999523,37.6750001907,0.464294076475
8633,2005-03-05,11:00:00,1.1,977.75,-200,5.17148002607,772.0,161.6,869.75,116.8,955.0,586.25,13.0249998569,30.25,0.452049373718
8634,2005-03-05,12:00:00,1.5,967.5,-200,5.26252733163,776.5,188.2,829.75,133.1,929.0,616.75,14.0249998569,28.0999999046,0.447629258537
8635,2005-03-05,13:00:00,1.6,1007.5,-200,6.6916151962,843.25,198.6,787.0,135.6,997.5,704.75,13.3250002861,28.875,0.439874056191
8636,2005-03-05,14:00:00,2.2,1025.0,-200,8.34462304908,913.25,272.0,723.75,161.6,1034.5,814.0,13.375,29.0249996185,0.443575800417
8637,2005-03-05,15:00:00,1.5,982.75,-200,5.87607061021,806.0,180.2,819.75,132.1,966.25,614.5,13.5249998569,28.3499999046,0.437435067526
8638,2005-03-05,16:00:00,1.8,1017.5,-200,7.26410747615,868.25,254.7,750.5,162.3,1014.5,804.0,12.9749999046,29.6750006676,0.442036930178
8639,2005-03-05,17:00:00,2.0,1101.33333333,-200,8.41271702354,916.0,251.0,720.666666667,158.5,1125.33333333,860.666666667,11.6000000636,38.6666673025,0.527125676205
8640,2005-03-05,18:00:00,1.9,1115.75,-200,7.72448770352,887.75,258.2,694.75,155.6,1176.0,980.0,8.59999990463,56.3499994278,0.631229936613
8641,2005-03-05,19:00:00,2.5,1161.0,-200,9.1450992713,945.0,344.0,653.75,177.3,1204.5,1077.25,8.47500002384,57.9249992371,0.643526995967
8642,2005-03-05,20:00:00,2.6,1211.5,-200,10.8872066475,1010.25,379.7,622.0,184.6,1283.75,1213.75,7.79999995232,63.3999996185,0.673492598399
8643,2005-03-05,21:00:00,3.2,1225.25,-200,10.2044542449,985.25,463.9,635.0,199.0,1254.75,1168.5,7.17499995232,69.5249996185,0.708410656754
8644,2005-03-05,22:00:00,2.2,1153.75,-200,7.79638374572,890.75,303.7,696.5,165.7,1196.5,1079.0,6.45000004768,74.6749992371,0.724807193198
8645,2005-03-05,23:00:00,1.9,1140.0,-200,6.986811305,856.25,257.5,707.25,151.8,1171.25,1147.0,6.54999995232,73.9249992371,0.722362191006
8646,2005-03-06,00:00:00,2.4,1201.25,-200,9.24815729917,949.0,357.7,664.75,169.8,1219.5,1259.75,6.75000011921,72.125,0.71429248231
8647,2005-03-06,01:00:00,1.8,1010.75,-200,4.57713411794,741.75,277.6,842.0,159.7,997.5,929.25,7.02499997616,60.0250005722,0.605508670664
8648,2005-03-06,02:00:00,0.9,867.0,-200,2.07315567129,589.5,115.9,1088.25,100.4,825.75,465.25,7.17499995232,47.7999992371,0.487048242189
8649,2005-03-06,03:00:00,0.8,855.75,-200,1.50119985264,544.75,-200.0,1165.75,-200.0,803.25,398.25,7.20000004768,47.3249988556,0.483014574114
8650,2005-03-06,04:00:00,0.7,859.0,-200,1.29361975737,526.75,60.3,1202.5,57.1,810.25,341.75,6.77499997616,52.875,0.524527623915
8651,2005-03-06,05:00:00,0.6,858.5,-200,0.808344731732,479.0,50.9,1284.5,47.7,821.5,312.75,5.77499997616,65.0000009537,0.602865062207
8652,2005-03-06,06:00:00,0.5,841.5,-200,0.595883756653,454.25,32.5,1432.75,31.6,788.0,292.0,5.75,59.4250001907,0.550228370351
8653,2005-03-06,07:00:00,0.6,856.25,-200,1.06058670075,505.0,80.2,1245.5,71.7,833.0,367.0,5.45000004768,58.3000001907,0.528976630086
8654,2005-03-06,08:00:00,0.6,866.75,-200,1.00982332119,500.0,102.8,1219.25,85.9,818.0,387.0,5.875,54.8249998093,0.511936320717
8655,2005-03-06,09:00:00,0.7,876.5,-200,1.45687075337,541.0,93.2,1147.75,79.3,828.5,398.5,7.32500004768,48.6500005722,0.500700677596
8656,2005-03-06,10:00:00,0.7,869.0,-200,1.39000298427,535.25,108.0,1161.75,87.3,782.75,376.0,9.375,39.9250001907,0.470699609229
8657,2005-03-06,11:00:00,0.9,899.5,-200,1.96850807731,581.75,107.3,1080.5,84.6,791.75,376.75,11.1999998093,33.8000001907,0.448979991
8658,2005-03-06,12:00:00,1.0,899.0,-200,2.25385425299,602.5,121.9,1055.0,97.4,781.5,379.25,12.25,29.9250001907,0.425454668576
8659,2005-03-06,13:00:00,1.0,895.0,-200,2.57044639469,624.25,122.0,1002.0,96.0,787.25,387.25,14.75,23.6500000954,0.394496026001
8660,2005-03-06,14:00:00,1.4,992.0,-200,6.69724075993,843.5,156.0,829.5,113.0,990.25,552.0,13.1000001431,26.5750002861,0.399045007974
8661,2005-03-06,15:00:00,3.0,1104.0,-200,13.332789218,1094.75,245.9,609.25,163.4,1210.25,929.75,13.3499999046,25.6500000954,0.391370794337
8662,2005-03-06,16:00:00,1.5,932.75,-200,3.99592429292,710.5,205.0,912.0,145.7,850.0,553.5,12.0249998569,27.7249999046,0.388495202849
8663,2005-03-06,17:00:00,1.7,973.25,-200,5.2879383931,777.75,256.6,838.75,167.4,916.25,722.75,11.4749999046,30.0749998093,0.406691861211
8664,2005-03-06,18:00:00,2.3,1068.75,-200,8.58085588182,922.75,227.6,735.25,162.2,1036.25,875.0,10.125,33.2250003815,0.411468978095
8665,2005-03-06,19:00:00,2.5,1054.5,-200,6.1935988158,820.75,321.3,797.0,194.0,941.5,948.5,8.64999985695,38.0999984741,0.428208133355
8666,2005-03-06,20:00:00,2.1,1031.5,-200,5.2930268666,778.0,270.3,833.75,184.8,926.25,868.75,8.00000023842,41.1750001907,0.443253342911
8667,2005-03-06,21:00:00,1.5,982.25,-200,4.05479881853,713.75,202.9,878.5,158.1,904.5,746.5,7.45000004768,43.8499994278,0.455079629604
8668,2005-03-06,22:00:00,1.4,967.75,-200,3.45718311325,679.75,201.2,918.0,156.3,890.75,740.0,6.75,46.9499998093,0.464970975948
8669,2005-03-06,23:00:00,1.4,979.0,-200,4.1323417951,718.0,206.5,882.75,156.6,902.75,806.75,6.10000002384,46.3499994278,0.439413198998
8670,2005-03-07,00:00:00,1.4,934.75,-200,3.2271139105,666.0,180.1,938.75,141.4,836.25,653.25,5.64999985695,45.5250005722,0.41868804796
8671,2005-03-07,01:00:00,1.2,942.0,-200,3.2312366045,666.25,140.4,959.75,116.2,847.75,553.0,5.35000002384,48.75,0.439342325086
8672,2005-03-07,02:00:00,0.9,883.25,-200,1.69979294614,561.0,92.6,1079.75,84.4,785.0,411.75,5.10000002384,51.1750011444,0.453448818642
8673,2005-03-07,03:00:00,0.6,841.0,-200,0.727903508593,470.0,-200.0,1310.5,-200.0,708.0,289.25,5.25,50.9750003815,0.45629324926
8674,2005-03-07,04:00:00,0.4,842.5,-200,0.506686553043,442.75,34.6,1490.0,33.5,730.0,261.5,5.17500007153,57.1999998093,0.509419111749
8675,2005-03-07,05:00:00,0.4,871.5,-200,0.638637893286,459.5,46.8,1359.25,44.7,754.75,287.75,4.52499997616,63.1499996185,0.538108723394
8676,2005-03-07,06:00:00,0.5,862.0,-200,0.758758914754,473.5,67.7,1311.5,58.6,753.25,309.75,5.20000004768,54.4750003815,0.485973342762
8677,2005-03-07,07:00:00,0.7,916.5,-200,1.70921180787,561.75,130.5,1099.0,98.5,826.75,418.0,5.62499988079,51.3249998093,0.471233261213
8678,2005-03-07,08:00:00,1.5,1021.75,-200,5.15133934547,771.0,289.2,811.75,165.3,940.75,769.25,5.89999997616,45.375,0.424410627718
8679,2005-03-07,09:00:00,1.9,1022.25,-200,6.55720690292,837.25,322.4,755.25,167.5,977.5,880.75,6.94999992847,41.3000001907,0.414532462761
8680,2005-03-07,10:00:00,1.6,961.25,-200,5.52416312519,789.25,330.4,838.75,168.7,910.25,815.5,8.60000014305,34.2250003815,0.38338678583
8681,2005-03-07,11:00:00,1.4,912.25,-200,4.37809966124,731.25,338.5,911.5,161.7,811.25,683.75,9.59999990463,27.6500000954,0.330839925882
8682,2005-03-07,12:00:00,1.3,895.75,-200,4.36871603661,730.75,316.2,911.0,155.4,798.75,627.0,10.5750000477,25.2750000954,0.322353892945
8683,2005-03-07,13:00:00,1.3,889.5,-200,4.27535240882,725.75,218.0,921.25,135.8,778.5,522.75,10.1749999523,25.5999999046,0.318077478391
8684,2005-03-07,14:00:00,1.2,890.75,-200,4.54369993341,740.0,177.3,918.75,124.1,787.75,502.25,9.95000004768,25.1500000954,0.307916635043
8685,2005-03-07,15:00:00,1.3,894.0,-200,4.47714535217,736.5,278.3,913.0,157.8,805.25,603.5,9.65000009537,25.7249999046,0.308819206453
8686,2005-03-07,16:00:00,1.4,906.75,-200,4.78967892663,752.75,313.2,886.25,167.4,818.75,682.0,9.67499995232,26.8250002861,0.322553331354
8687,2005-03-07,17:00:00,1.7,972.5,-200,6.33028840924,827.0,351.4,825.25,175.8,888.0,845.75,9.375,27.2750000954,0.321561222925
8688,2005-03-07,18:00:00,2.5,1035.25,-200,9.5602798918,961.0,373.6,726.25,204.2,984.5,1027.25,7.92500007153,28.0,0.299924427687
8689,2005-03-07,19:00:00,3.8,1145.75,-200,14.9574060982,1147.25,431.3,620.75,208.6,1148.25,1315.25,6.875,30.6999998093,0.306595658119
8690,2005-03-07,20:00:00,4.2,1176.0,-200,15.4120520967,1161.5,468.2,599.5,223.6,1137.0,1362.75,6.07500004768,33.3000001907,0.315163809681
8691,2005-03-07,21:00:00,2.8,1057.25,-200,8.88961185503,935.0,367.7,720.0,211.2,982.25,1235.75,4.97500002384,37.4499998093,0.329032096951
8692,2005-03-07,22:00:00,1.5,974.0,-200,4.98645935759,762.75,239.1,861.0,173.9,864.75,1076.25,4.22499996424,40.9250001907,0.341665838706
8693,2005-03-07,23:00:00,1.8,1044.25,-200,6.47379280764,833.5,292.2,781.25,181.1,924.25,1200.25,3.85000002384,43.4749994278,0.353769685193
8694,2005-03-08,00:00:00,1.5,988.25,-200,4.43458153995,734.25,205.3,860.0,156.6,868.0,1081.25,3.0,47.6500005722,0.365763006854
8695,2005-03-08,01:00:00,1.5,1016.25,-200,5.34402630387,780.5,254.6,798.5,154.0,918.0,1173.5,2.47499999404,52.0750007629,0.385508779915
8696,2005-03-08,02:00:00,1.2,929.25,-200,3.11665086122,659.25,220.1,919.5,146.7,850.5,1032.75,1.9999999702,53.4750003815,0.383063188954
8697,2005-03-08,03:00:00,0.8,876.25,-200,1.88908274412,575.75,-200.0,1040.0,-200.0,815.25,899.5,1.04999999702,56.7250003815,0.380342486608
8698,2005-03-08,04:00:00,-200.0,872.25,-200,1.66233966491,558.0,114.2,1054.0,100.7,807.0,852.75,0.525000004098,59.4250001907,0.384072093782
8699,2005-03-08,05:00:00,0.7,887.75,-200,1.8596584063,573.5,153.1,1034.5,114.0,819.5,886.0,1.40000003017,56.7999992371,0.390258698523
8700,2005-03-08,06:00:00,0.7,926.75,-200,2.77967482212,638.0,224.1,949.0,133.6,846.0,949.0,0.924999976531,58.375,0.388001623806
8701,2005-03-08,07:00:00,1.3,990.75,-200,5.45180293145,785.75,295.2,816.5,144.1,931.25,1037.25,0.300000002608,60.9999990463,0.388075303295
8702,2005-03-08,08:00:00,3.4,1316.5,-200,18.2693103571,1247.25,667.4,558.25,182.4,1359.5,1570.75,0.874999985099,59.0749998093,0.39128386129
8703,2005-03-08,09:00:00,5.5,1402.33333333,-200,26.2990780026,1461.66666667,867.3,449.333333333,222.5,1599.0,1885.0,4.06666652362,47.933333079,0.395871338357
8704,2005-03-08,10:00:00,4.1,1221.75,-200,16.2811294006,1188.25,665.9,554.0,219.2,1264.5,1682.5,7.72500014305,34.5500001907,0.365194265294
8705,2005-03-08,11:00:00,3.0,1109.0,-200,12.2942398624,1059.75,595.3,650.0,214.7,1091.25,1412.25,10.9000000954,25.6500000954,0.334138465655
8706,2005-03-08,12:00:00,1.9,958.5,-200,7.42798401065,875.25,420.8,797.25,190.8,863.5,1005.75,13.6999998093,17.3999996185,0.271495935252
8707,2005-03-08,13:00:00,1.8,963.75,-200,8.06851814413,902.0,292.0,779.75,161.9,882.0,854.75,13.9749999046,16.8250002861,0.26716787711
8708,2005-03-08,14:00:00,2.1,1006.0,-200,10.7698102946,1006.0,308.3,704.75,165.3,988.0,963.75,14.125,17.0249996185,0.272937868513
8709,2005-03-08,15:00:00,2.3,1001.75,-200,9.73778645667,967.75,347.1,731.5,171.0,920.0,885.5,15.0000002384,15.7999999523,0.267757443849
8710,2005-03-08,16:00:00,2.3,997.25,-200,9.91668333361,974.5,377.0,738.75,163.9,925.75,947.25,16.5250000954,14.875,0.277465861117
8711,2005-03-08,17:00:00,2.0,1018.75,-200,9.63242931132,963.75,325.4,729.0,168.1,957.25,983.75,15.7749998569,16.7000000477,0.297188176556
8712,2005-03-08,18:00:00,3.1,1192.0,-200,16.5449798904,1196.25,508.2,580.75,204.4,1221.75,1449.5,13.1500000954,23.875,0.359652798627
8713,2005-03-08,19:00:00,5.1,1399.0,-200,23.3525455588,1386.75,767.8,487.25,241.9,1499.25,1836.5,11.0250000954,33.7750005722,0.44357422761
8714,2005-03-08,20:00:00,5.9,1418.5,-200,24.1731453825,1408.0,763.5,466.0,245.8,1531.0,1898.5,9.52500009537,39.0,0.464351911013
8715,2005-03-08,21:00:00,3.2,1249.5,-200,13.3026190934,1093.75,500.0,599.5,214.7,1197.75,1628.5,8.49999976158,42.3749990463,0.471551652344
8716,2005-03-08,22:00:00,2.4,1156.25,-200,8.41891908125,916.25,463.1,686.75,205.6,1054.5,1490.25,7.45000004768,43.9749994278,0.456376891963
8717,2005-03-08,23:00:00,1.4,1063.75,-200,5.40036631044,783.25,258.2,784.75,166.6,953.75,1318.5,6.57500004768,46.0249996185,0.450491137392
8718,2005-03-09,00:00:00,1.4,1066.0,-200,5.15133934547,771.0,214.1,794.75,145.3,948.5,1246.5,5.54999995232,49.5500001907,0.452635884219
8719,2005-03-09,01:00:00,1.3,1030.5,-200,4.5580160732,740.75,191.0,820.5,133.0,927.25,1143.5,4.90000009537,52.2499990463,0.456731287009
8720,2005-03-09,02:00:00,1.0,972.5,-200,3.17372326222,662.75,153.8,889.0,116.6,886.5,1013.75,4.60000002384,53.5250005722,0.458428189262
8721,2005-03-09,03:00:00,0.8,937.25,-200,2.2150933765,599.75,-200.0,985.25,-200.0,872.5,885.0,4.72499990463,53.125,0.458888844081
8722,2005-03-09,04:00:00,0.8,930.0,-200,2.45193869658,616.25,112.5,968.75,89.8,892.75,874.5,3.82499992847,56.8000001907,0.461409114883
8723,2005-03-09,05:00:00,0.9,948.75,-200,2.81457500036,640.25,166.9,901.5,112.3,908.5,971.0,2.25,63.5250005722,0.463008603254
8724,2005-03-09,06:00:00,0.9,979.0,-200,3.92844886849,706.75,235.1,850.75,120.1,958.75,1048.0,2.02499994636,64.9000015259,0.465711992162
8725,2005-03-09,07:00:00,1.7,1094.25,-200,7.17695834355,864.5,372.1,707.5,140.8,1060.75,1223.0,2.02499997616,65.3250007629,0.468761719428
